spend_1m_baby,spend_2m_baby,spend_3m_baby,spend_4m_baby,spend_5m_baby,spend_6m_baby,spend_1m_clothes,spend_2m_clothes,spend_3m_clothes,spend_4m_clothes,spend_5m_clothes,spend_6m_clothes,spend_1m_health,spend_2m_health,spend_3m_health,spend_4m_health,spend_5m_health,spend_6m_health,spend_1m_pet,spend_2m_pet,spend_3m_pet,spend_4m_pet,spend_5m_pet,spend_6m_pet,spend_1m_groceries,spend_2m_groceries,spend_3m_groceries,spend_4m_groceries,spend_5m_groceries,spend_6m_groceries,spend_1m_eletronic,spend_2m_eletronic,spend_3m_eletronic,spend_4m_eletronic,spend_5m_eletronic,spend_6m_eletronic,sales,discount,age,gender,cust_state,tenure,profit
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,0.0,5.0,10.0,0,0,0,0.0,0.0,0.0,1758.41,60.0,29,1.0,PI,22,27.92
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,210.0,0.0,0,0,0,0.0,0.0,0.0,4388.54,210.0,34,0.0,MG,22,9.43
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,20.0,5.0,0.0,20.0,0,0,0,0.0,0.0,0.0,1539.42,40.0,26,0.0,SP,18,36.97
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2210.0,90.0,35,0.0,SC,20,20.5
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0.0,40.0,5.0,10.0,0,0,0,0.0,0.0,0.0,1203.7,20.0,26,1.0,PR,22,40.18
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,85.0,105.0,0.0,40.0,0,0,0,0.0,0.0,0.0,1981.88,50.0,28,0.0,PR,21,49.09
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5.0,0.0,0.0,135.0,0,0,0,0.0,0.0,0.0,2974.08,120.0,29,0.0,BA,22,28.7
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,5.0,0.0,20.0,50.0,0,0,0,0.0,0.0,0.0,2031.27,50.0,39,0.0,MA,24,51.56
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1071.82,10.0,26,0.0,RS,23,43.59
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,20.0,5.0,0.0,0,0,0,0.0,0.0,0.0,1524.85,40.0,32,0.0,BA,21,36.24
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,20.0,0.0,0.0,15.0,0,0,0,0.0,0.0,0.0,1392.59,20.0,34,0.0,SP,23,49.63
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,160.0,10.0,10.0,125.0,0,0,0,0.0,0.0,0.0,1315.58,10.0,26,0.0,SP,21,55.78
5,5,0,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,15.0,5.0,0.0,0,0,0,0.0,0.0,0.0,1498.6,40.0,25,0.0,BA,23,34.93
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,15.0,45.0,65.0,40.0,0,0,0,0.0,0.0,0.0,1165.06,0.0,31,0.0,PR,16,58.25
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,50,30.0,40.0,10.0,10.0,0,0,0,0.0,0.0,0.0,1667.16,30.0,40,0.0,RJ,22,53.36
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,115,190.0,150.0,165.0,140.0,0,0,0,0.0,0.0,0.0,4057.3,140.0,28,1.0,SP,23,62.87
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1330.26,20.0,32,1.0,CE,24,46.51
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1150.04,10.0,28,1.0,MG,23,47.5
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,25.0,25.0,45.0,75.0,0,0,0,0.0,0.0,0.0,1968.88,30.0,33,,SP,18,68.44
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,20.0,30.0,50.0,15.0,0,0,0,0.0,0.0,0.0,1862.02,90.0,21,0.0,PE,27,3.1
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2802.73,90.0,30,1.0,DF,23,50.14
0,0,0,0,0,0.0,25,50.0,50.0,0.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,5.0,5.0,25.0,10.0,0,0,0,0.0,0.0,0.0,2590.33,80.0,36,0.0,SP,18,49.52
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,15.0,95.0,70.0,30.0,0,0,0,0.0,0.0,0.0,1215.43,0.0,26,0.0,SP,21,60.77
0,0,0,0,0,0.0,25,0.0,25.0,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,20.0,10.0,10.0,10.0,0,0,0,0.0,0.0,0.0,1027.99,10.0,25,1.0,SC,19,41.4
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.0,0.0,440.0,440.0,0,0,0,0.0,0.0,0.0,9278.41,440.0,24,1.0,SP,20,23.92
5,0,10,5,5,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,830.17,0.0,26,0.0,SP,23,41.51
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1309.51,30.0,31,0.0,CE,17,35.48
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0.0,0.0,80.0,45.0,0,0,0,0.0,0.0,0.0,2275.64,70.0,37,1.0,PA,18,43.78
5,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,15.0,55.0,60.0,0.0,0,0,0,0.0,0.0,0.0,1039.65,0.0,29,0.0,RJ,23,51.98
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1896.09,50.0,32,0.0,SC,25,44.8
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1372.15,30.0,33,0.0,PE,17,38.61
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25.0,20.0,0.0,30.0,0,0,0,0.0,0.0,0.0,1439.48,10.0,38,0.0,RN,19,61.97
0,0,0,0,0,0.0,25,25.0,25.0,25.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3006.26,100.0,46,0.0,CE,22,50.31
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1353.96,10.0,28,1.0,PA,23,57.7
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1666.85,50.0,30,1.0,AL,21,33.34
10,10,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,10.0,5.0,0,0,0,0.0,0.0,0.0,1819.11,60.0,31,0.0,RN,25,30.96
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1864.25,40.0,35,1.0,DF,22,53.21
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,30.0,10.0,15.0,20.0,0,0,0,0.0,0.0,0.0,1561.99,40.0,34,1.0,PA,19,38.1
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10.0,15.0,15.0,0.0,0,0,0,0.0,0.0,0.0,823.9,0.0,27,1.0,PR,21,41.2
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,30,95.0,30.0,30.0,75.0,0,0,0,0.0,0.0,0.0,1291.66,10.0,36,0.0,RS,17,54.58
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1645.52,40.0,27,1.0,SP,23,42.28
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,20.0,90.0,20.0,35.0,0,0,0,0.0,0.0,0.0,1806.54,20.0,45,1.0,RS,23,70.33
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1873.4,50.0,30,0.0,RJ,19,43.67
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2158.41,90.0,31,1.0,PE,19,17.92
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,145,0.0,50.0,80.0,30.0,0,0,0,0.0,0.0,0.0,1577.26,10.0,36,1.0,SP,25,68.86
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,110.0,110.0,110.0,0,0,0,0.0,0.0,0.0,2992.15,110.0,27,1.0,SP,21,39.61
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1557.46,20.0,43,0.0,BA,23,57.87
0,0,0,0,0,0.0,25,0.0,0.0,25.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,140.0,145.0,145.0,140.0,0,0,0,0.0,0.0,0.0,3925.53,140.0,32,1.0,MT,24,56.28
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,15.0,130.0,35.0,25.0,0,0,0,0.0,0.0,0.0,1976.43,40.0,28,1.0,SP,17,58.82
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,85,145,50.0,80.0,155.0,220.0,0,0,0,0.0,0.0,0.0,2748.87,70.0,28,1.0,RJ,22,67.44
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1386.09,30.0,24,1.0,CE,18,39.3
5,0,0,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,5.0,15.0,40.0,15.0,0,0,0,0.0,0.0,0.0,1348.91,30.0,26,0.0,BA,19,37.45
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,80,30,180.0,15.0,5.0,35.0,0,0,0,0.0,0.0,0.0,1211.37,10.0,24,0.0,BA,18,50.57
0,0,0,0,0,0.0,25,25.0,75.0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5.0,5.0,30.0,10.0,0,0,0,0.0,0.0,0.0,1338.54,0.0,30,1.0,SP,23,66.93
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,20.0,5.0,0,0,0,0.0,0.0,0.0,1333.6,20.0,37,0.0,GO,24,46.68
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1072.73,10.0,26,1.0,MA,21,43.64
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1167.35,0.0,39,1.0,CE,22,58.37
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,25.0,10.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1197.97,10.0,32,0.0,RJ,21,49.9
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,30.0,45.0,0.0,120.0,0,0,0,0.0,0.0,0.0,1609.26,0.0,43,0.0,PE,27,80.46
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,25.0,0.0,0.0,10.0,0,0,0,0.0,0.0,0.0,3309.26,100.0,52,0.0,MS,20,65.46
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,935.32,0.0,34,1.0,RN,21,46.77
5,0,0,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5.0,5.0,5.0,20.0,0,0,0,0.0,0.0,0.0,1176.24,10.0,30,0.0,SP,24,48.81
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1781.25,60.0,30,1.0,SP,21,29.06
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,120.0,410.0,250.0,115.0,0,0,0,0.0,0.0,0.0,4007.32,120.0,34,0.0,PR,25,80.37
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,25.0,0.0,10.0,0,0,0,0.0,0.0,0.0,1447.72,10.0,40,0.0,PA,20,62.39
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,55.0,5.0,30.0,105.0,0,0,0,0.0,0.0,0.0,1229.75,0.0,34,1.0,MG,31,61.49
0,0,0,0,0,0.0,0,0.0,0.0,480.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,190.0,165.0,175.0,25.0,0,0,0,0.0,0.0,0.0,4482.62,160.0,23,0.0,SP,22,64.13
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2093.99,50.0,41,1.0,SP,21,54.7
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1130.0,10.0,28,0.0,RJ,19,46.5
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,40,220.0,55.0,55.0,0.0,0,0,0,0.0,0.0,0.0,1948.47,30.0,33,1.0,RJ,19,67.42
5,0,0,5,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1734.19,40.0,38,0.0,RS,21,46.71
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,15.0,5.0,5.0,10.0,0,0,0,0.0,0.0,0.0,1491.4,20.0,42,1.0,PA,21,54.57
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,5.0,50.0,0.0,10.0,0,0,0,0.0,0.0,0.0,2503.84,100.0,31,0.0,GO,20,25.19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,20,105.0,15.0,5.0,100.0,0,0,0,0.0,0.0,0.0,1960.03,60.0,22,1.0,MA,22,38.0
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30.0,155.0,15.0,215.0,0,0,0,0.0,0.0,0.0,3701.88,150.0,27,0.0,RJ,20,35.09
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,50,20,35.0,5.0,0.0,60.0,0,0,0,0.0,0.0,0.0,1481.19,20.0,40,0.0,RJ,17,54.06
0,0,0,0,0,0.0,25,25.0,50.0,25.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,25,95,0.0,65.0,25.0,50.0,0,0,0,0.0,0.0,0.0,3850.74,130.0,35,1.0,PR,20,62.54
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,75,225.0,25.0,0.0,135.0,0,0,0,0.0,0.0,0.0,1929.55,30.0,28,0.0,AM,21,66.48
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,5.0,50.0,10.0,55.0,0,0,0,0.0,0.0,0.0,1865.21,50.0,28,1.0,SP,21,43.26
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1428.59,60.0,21,0.0,MA,19,11.43
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,115.0,0.0,75.0,55.0,0,0,0,0.0,0.0,0.0,2538.49,80.0,39,1.0,RJ,23,46.92
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1294.69,20.0,31,0.0,SC,20,44.73
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15.0,0.0,20.0,55.0,0,0,0,0.0,0.0,0.0,1389.0,20.0,27,0.0,ES,20,49.45
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5.0,0.0,10.0,15.0,0,0,0,0.0,0.0,0.0,2537.59,80.0,34,1.0,PR,22,46.88
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2284.42,60.0,41,0.0,AC,20,54.22
5,0,0,0,0,10.0,0,0.0,0.0,0.0,420.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,140.0,0.0,140.0,0,0,0,0.0,0.0,0.0,4095.27,140.0,32,1.0,BA,20,64.76
5,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0,190.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4198.49,190.0,35,0.0,MA,18,19.92
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,70,20.0,35.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1127.66,0.0,29,1.0,RN,23,56.38
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,115.0,70.0,5.0,25.0,0,0,0,0.0,0.0,0.0,1333.61,10.0,28,0.0,SP,20,56.68
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1943.33,60.0,32,1.0,PA,25,37.17
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,90,155.0,5.0,65.0,240.0,500,500,0,0.0,0.0,0.0,3380.54,60.0,23,0.0,AM,25,109.03
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0.0,5.0,5.0,10.0,0,0,0,0.0,0.0,0.0,1507.54,40.0,32,0.0,MG,18,35.38
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2795.03,100.0,39,1.0,SP,16,39.75
0,0,0,0,0,0.0,25,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1146.08,10.0,28,1.0,BA,18,47.3
5,5,0,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,0.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1123.94,20.0,27,0.0,SC,22,36.2
0,0,0,0,0,0.0,50,75.0,75.0,100.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,10.0,0.0,10.0,0,0,0,0.0,0.0,0.0,1625.86,30.0,19,1.0,SC,18,51.29
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0.0,45.0,5.0,10.0,0,0,0,0.0,0.0,0.0,1231.13,10.0,34,0.0,RJ,23,51.56
5,10,10,0,0,0.0,25,0.0,25.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1777.57,30.0,43,0.0,SP,18,58.88
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1717.98,50.0,27,0.0,RJ,20,35.9
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,957.36,10.0,35,0.0,SP,25,37.87
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15.0,10.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1236.37,30.0,21,0.0,SP,20,31.82
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5533.11,240.0,37,0.0,SP,22,36.66
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1075.2,10.0,34,,SP,21,43.76
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,20.0,0.0,0,0,0,0.0,0.0,0.0,759.59,0.0,19,0.0,RJ,19,37.98
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2164.56,80.0,32,1.0,MG,20,28.23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1272.26,30.0,23,0.0,BA,22,33.61
5,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,10.0,15.0,0.0,10.0,0,0,0,0.0,0.0,0.0,1140.23,0.0,38,0.0,RS,19,57.01
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,120.0,30.0,20.0,115.0,0,0,0,0.0,0.0,0.0,2885.92,110.0,38,1.0,PE,22,34.3
10,5,5,10,20,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,110.0,50.0,165.0,110.0,0,0,0,0.0,0.0,0.0,2041.77,20.0,29,1.0,MG,21,82.09
5,10,0,0,0,0.0,0,0.0,0.0,0.0,390.0,390.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,140.0,5.0,130.0,130.0,0,0,0,0.0,0.0,0.0,4656.84,130.0,37,1.0,SP,20,102.84
0,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1392.72,20.0,28,,SP,24,49.64
